,Names,Intelligence,Strength,Speed,Durability,Power,Combat,Tier,Abilities,Creators
6943,Vision II,0,0,0,0,0,0,0,,Marvel Comics
6944,Visionary,0,0,0,0,0,0,0,,Marvel Comics
6945,Viv,0,0,0,0,0,0,0,,Marvel Comics
6946,Viv,0,0,0,0,0,0,0,,Marvel Comics
6947,Viv Vision,0,0,0,0,0,0,0,,Marvel Comics
6948,Vivisector,65,25,6,30,30,40,10,"['Durability', 'Intelligence', 'Peak Human Condition', 'Stamina', 'Super Strength', 'Acrobatics', 'Agility', 'Animal Attributes', 'Dexterity', 'Endurance', 'Enhanced Hearing', 'Enhanced Senses', 'Enhanced Smell', 'Enhanced Touch', 'Natural Weapons']",Marvel Comics
6949,"Voght, Amelia",0,0,0,0,0,0,0,,Marvel Comics
6950,Vohu Manah,0,0,0,0,0,0,0,,Marvel Comics
6951,Voice,0,0,0,0,0,0,0,,Marvel Comics
6952,Void,80,100,100,100,100,50,70,"['Ability Shift', 'Absorption', 'Accelerated Development', 'Accelerated Healing', 'Adaptation', 'Agility', 'Animated Shadow', 'Animation', 'Attack Negation', 'Attack Reflection', 'Banish', 'Berserk Mode', 'Biokinesis', 'Black Hole Manipulation', 'Bloodlust', 'Body Puppetry', 'Bone Manipulation', 'Causality Resistance', 'Clairvoyance Resistance', 'Cold Resistance', 'Corruption', 'Corruption Resistance', 'Curse Resistance', 'Danger Sense', 'Darkforce Manipulation', 'Durability', 'Electricity Absorption', 'Electricity Resistance', 'Element Control', 'Endurance', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Senses', 'Existence Erasure Resistance', 'Fate Resistance', 'Fire Resistance', 'Flight', 'Heal', 'Heat Generation', 'Heat Resistance', 'Illusion Resistance', 'Immortality', 'Immortality Negation', 'Indomitable Will', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Levitation', 'Life Manipulation', 'Longevity', 'Madness Manipulation', 'Magic Absorption', 'Magic Resistance', 'Master Martial Artist', 'Master Tactician', 'Matter Absorption', 'Matter Manipulation', 'Memory Manipulation', 'Mind Control', 'Mind Control Resistance', 'Molecular Combustion', 'Molecular Dissipation', 'Molecular Immobilization', 'Molecular Manipulation', 'Molecular Oscillation', 'Natural Weapons', 'Paralysis', 'Possession', 'Possession Resistance', 'Power Absorption', 'Power Absorption Immunity', 'Psionic Powers', 'Radiation Immunity', 'Rage Power', 'Reality Warping', 'Reality Warping Resistance', 'Regeneration', 'Regeneration Negation', 'Resurrection', 'Self-Destruction', 'Self-Sustenance', 'Shadow Manipulation', 'Shapeshifting', 'Size Changing', 'Space Survivability', 'Spaceflight', 'Stamina', 'Super Speed', 'Super Strength', 'Telekinesis', 'Telepathy', 'Telepathy Resistance', 'Teleportation', 'Time Manipulation Resistance', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Underwater breathing', 'Unholy Resistance', 'Vision - Heat', 'Void Manipulation', 'Absolute Condition', 'Acausality', 'Air Control', 'Animal Control', 'Anti-Gravity', 'Astral Projection', 'Avatar Creation', 'Awakened Power', 'Bullet Time', 'Cosmic Awareness', 'Creation', 'Curse Manipulation', 'Damage Boost', 'Damage Reduction', 'Damage Transferal', 'Dark Arts', 'Dimensional Awareness', 'Dimensional Travel', 'Duplication', 'Durability Negation', 'Electrokinesis', 'Emotional Power Up', 'Energy Constructs', 'Energy Embodiment', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Touch', 'Fear Manipulation', 'Fire Control', 'Force Fields', 'Godly Physiology', 'Gravity Control', 'Hellfire Resistance', 'Holy Resistance', 'Hyperkinesis', 'Hypnokinesis', 'Illumination', 'Illusions', 'Insanity', 'Intangibility', 'Invisibility', 'Large Size', 'Laser Manipulation', 'Magic', 'Mind Blast', 'Mind Transfer', 'Multiple Personalities', 'Necromancy', 'Non-Physical Interaction', 'Pain Manipulation', 'Phasing', 'Physics Manipulation', 'Portal Creation', 'Power Augmentation', 'Power Bestowal', 'Power Mimicry Immunity', 'Power Nullifier', 'Power Sense', 'Pressure Points', 'Projection', 'Radar Sense', 'Reflexes', 'Sense Manipulation', 'Smoke Manipulation', 'Soul Manipulation', 'Soul Resistance', 'Spatial Awareness', 'Spatial Communication', 'Stands', 'Stealth', 'Summoning', 'Transformation', 'Vision - Cryo', 'Vision - Infrared', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vision - Thermal', 'Vision - X-Ray', 'Vitakinesis', 'Vortex Creation', 'Weapon Creation', 'Weapon Summoning', 'Death Manipulation', 'Existence Erasure', 'Timeframe Control']",Marvel Comics
6953,Void Knight,85,100,100,100,95,85,60,"['Ability Shift', 'Accelerated Healing', 'Agility', 'Cold Resistance', 'Dimensional Travel', 'Durability', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Enhanced Senses', 'Flight', 'Intelligence', 'Interstellar Travel', 'Portal Creation', 'Radiation Immunity', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Toxin and Disease Resistance', 'Vitakinesis', 'Weapon Creation', 'Absorption', 'Anti-Gravity', 'Astral Projection', 'Biokinesis', 'Camouflage', 'Clairvoyance', 'Cloaking', 'Danger Sense', 'Dexterity', 'Elasticity', 'Element Control', 'Energy Absorption', 'Energy Constructs', 'Energy Resistance', 'Fire Resistance', 'Heat Generation', 'Heat Resistance', 'Immortality', 'Invulnerability', 'Marksmanship', 'Matter Manipulation', 'Mind Control Resistance', 'Molecular Manipulation', 'Natural Armor', 'Phasing', 'Power Augmentation', 'Radiation Absorption', 'Reflexes', 'Regeneration', 'Resurrection', 'Self-Sustenance', 'Symbiote Costume', 'Telepathy Resistance', 'Teleportation', 'Void Manipulation', 'Wallcrawling', 'Weapon-based Powers', 'Weapons Master', 'Weather Control', 'Web Creation', 'Wind Control', 'Chemokinesis', 'Precognition', 'Projection', 'Size Changing', 'Telekinesis']",Marvel Comics
6954,Volga,0,0,0,0,0,0,0,,Marvel Comics
6955,Volla,0,0,0,0,0,0,0,,Marvel Comics
6956,Volstagg,60,30,25,75,25,80,40,"['Stamina', 'Accelerated Healing', 'Berserk Mode', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Invulnerability', 'Longevity', 'Master Martial Artist', 'Swordsmanship', 'Weapons Master']",Marvel Comics
6957,Volstagg,0,0,0,0,0,0,0,,Marvel Comics
6958,Volstagg,0,0,0,0,0,0,0,,Marvel Comics
6959,Volstagg,0,0,0,0,0,0,0,,Marvel Comics
6960,Volstagg (War Thor),0,0,0,0,0,0,0,,Marvel Comics
6961,Vort,0,0,0,0,0,0,0,,Marvel Comics
6962,Vort,0,0,0,0,0,0,0,,Marvel Comics
6963,Vox Supreme,95,30,8,70,50,65,40,"['Agility', 'Durability', 'Information Analysis', 'Intelligence', 'Master Tactician', 'Power Suit', 'Preparation', 'Sonic Scream', 'Stamina', 'Super Strength', 'Acrobatics', 'Endurance', 'Energy Blasts', 'Jump', 'Mind Control Resistance', 'Reflexes', 'Weapons Master', 'Weapon Creation', 'Weapon-based Powers']",Marvel Comics
6964,Voyager,90,30,75,25,60,85,80,"['Acrobatics', 'Enhanced Senses', 'Flight', 'Intelligence', 'Stamina', 'Super Speed', 'Super Strength', 'Teleportation', 'Accelerated Healing', 'Energy Blasts', 'Energy Constructs', 'Enhanced Sight', 'Immortality', 'Portal Creation', 'Toxin and Disease Resistance', 'Mind Control Resistance', 'Telepathy Resistance']",Marvel Comics
6965,Vraniel,0,0,0,0,0,0,0,,Marvel Comics
6966,Vulcan,70,75,100,100,100,60,60,"['Absorption', 'Accelerated Healing', 'Aura', 'Cold Resistance', 'Dexterity', 'Durability', 'Electricity Resistance', 'Endurance', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Embodiment', 'Energy Manipulation', 'Energy Resistance', 'Flight', 'Heal', 'Heat Generation', 'Heat Resistance', 'Immortality', 'Invulnerability', 'Power Absorption', 'Psionic Powers', 'Radiation Immunity', 'Reflexes', 'Self-Sustenance', 'Spaceflight', 'Stamina', 'Super Speed', 'Super Strength', 'Telekinesis', 'Toxin and Disease Resistance', 'Underwater breathing', 'Adaptation', 'Agility', 'Berserk Mode', 'Electricity Absorption', 'Electrokinesis', 'Fire Resistance', 'Hellfire Resistance', 'Jump', 'Light Control', 'Master Tactician', 'Mind Control Resistance', 'Pain Suppression', 'Power Sense', 'Regeneration', 'Spatial Awareness', 'Telepathy Resistance', 'Vision - Heat']",Marvel Comics
6967,Vulcan (Phoenix Force),0,0,0,0,0,0,0,,Marvel Comics
6968,Vulture,85,25,25,35,35,25,10,"['Durability', 'Intelligence', 'Peak Human Condition', 'Stamina', 'Super Speed', 'Super Strength', 'Agility', 'Animal Attributes', 'Animal Oriented Powers', 'Danger Sense', 'Dexterity', 'Endurance', 'Enhanced Hearing', 'Enhanced Senses', 'Enhanced Sight', 'Flight', 'Gravity Control', 'Jump', 'Levitation', 'Marksmanship', 'Reflexes', 'Stealth']",Marvel Comics
6969,Vulture,60,25,25,15,30,50,10,"['Intelligence', 'Stamina', 'Fire Resistance', 'Flight', 'Heat Resistance', 'Power Suit', 'Reflexes', 'Stealth', 'Cold Resistance', 'Energy Beams', 'Vision - Night']",Marvel Comics
6970,Vulture,0,0,0,0,0,0,0,,Marvel Comics
6971,Vulture,0,0,0,0,0,0,0,,Marvel Comics
6972,Vulture,0,0,0,0,0,0,0,,Marvel Comics
6973,Vulture,0,0,0,0,0,0,0,,Marvel Comics
6974,Vulture,0,0,0,0,0,0,0,,Marvel Comics
6975,Vulture,0,0,0,0,0,0,0,,Marvel Comics
6976,Vulture,0,0,0,0,0,0,0,,Marvel Comics
6977,Vulture,0,0,0,0,0,0,0,,Marvel Comics
6978,Vulture,0,0,0,0,0,0,0,,Marvel Comics
6979,Vulture,0,0,0,0,0,0,0,,Marvel Comics
6980,Vulture II,0,0,0,0,0,0,0,,Marvel Comics
6981,Vulture Noir,0,0,0,0,0,0,0,,Marvel Comics
6982,Vyrra,0,0,0,0,0,0,0,,Marvel Comics
6983,W'Kabi,0,0,0,0,0,0,0,,Marvel Comics
6984,Walker,0,0,0,0,0,0,0,,Marvel Comics
6985,Walker Sloan,0,0,0,0,0,0,0,,Marvel Comics
6986,Wallflower,0,0,0,0,0,0,0,,Marvel Comics
6987,Wallow,0,0,0,0,0,0,0,,Marvel Comics
6988,Wally,0,0,0,0,0,0,0,,Marvel Comics
6989,Walrus,0,0,0,0,0,0,0,,Marvel Comics
6990,Wanda,0,0,0,0,0,0,0,,Marvel Comics
6991,Wanda Magnus,0,0,0,0,0,0,0,,Marvel Comics
6992,War (First Horsemen),0,0,0,0,0,0,0,,Marvel Comics
6993,War,0,0,0,0,0,0,0,,Marvel Comics
6994,War (Gazer),0,0,0,0,0,0,0,,Marvel Comics
6995,War,65,25,12,55,60,90,20,"['Enhanced Senses', 'Enhanced Smell', 'Longevity', 'Regeneration', 'Stamina', 'Super Speed', 'Super Strength', 'Toxin and Disease Resistance', 'Agility', 'Animal Attributes', 'Enhanced Hearing', 'Enhanced Sight', 'Enhanced Touch', 'Mind Control Resistance', 'Radiation Immunity', 'Reflexes', 'Telepathy Resistance']",Marvel Comics
6996,War (Horsemen of Apocalypse),0,0,0,0,0,0,0,,Marvel Comics
6997,War,55,100,25,100,100,65,50,"['Accelerated Healing', 'Durability', 'Energy Absorption', 'Gamma Mutant Physiology', 'Jump', 'Regeneration', 'Stamina', 'Super Speed', 'Super Strength', 'Heat Generation', 'Radiation Control', 'Transformation']",Marvel Comics
6998,War,0,0,0,0,0,0,0,,Marvel Comics
6999,War (Horsemen of Apocalypse),0,0,0,0,0,0,0,,Marvel Comics
7000,War (Horsemen of Apocalypse),0,0,0,0,0,0,0,,Marvel Comics
7001,War,0,0,0,0,0,0,0,,Marvel Comics
7002,War Machine,55,60,40,40,60,75,40,"['Agility', 'Durability', 'Energy Beams', 'Energy Blasts', 'Flight', 'Levitation', 'Marksmanship', 'Master Martial Artist', 'Power Suit', 'Reflexes', 'Stamina', 'Super Speed', 'Super Strength', 'Weapon-based Powers', 'Cold Resistance', 'Electrical Transport', 'Endurance', 'Energy Absorption', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Senses', 'Enhanced Sight', 'Explosion Manipulation', 'Fire Resistance', 'Grappling/Climbing', 'Heat Resistance', 'Homing Attack', 'Illusion Resistance', 'Jump', 'Master Tactician', 'Radar Sense', 'Stealth', 'Vision - Infrared', 'Vision - Night', 'Vision - Telescopic', 'Vision - X-Ray', 'Weapons Master', 'Force Fields', 'Invulnerability']",Marvel Comics
7003,War Machine,60,55,40,45,65,70,40,"['Energy Beams', 'Energy Blasts', 'Flight', 'Heat Resistance', 'Power Suit', 'Stamina', 'Super Speed', 'Super Strength', 'Agility', 'Cold Resistance', 'Energy Absorption', 'Energy Resistance', 'Explosion Manipulation', 'Fire Resistance', 'Marksmanship', 'Master Martial Artist', 'Radar Sense', 'Reflexes', 'Stealth', 'Vision - Infrared', 'Vision - Night', 'Vision - Telescopic', 'Vision - X-Ray', 'Weapon-based Powers']",Marvel Comics
7004,War Machine,55,50,30,35,40,50,20,"['Durability', 'Agility', 'Cold Resistance', 'Electricity Absorption', 'Electricity Resistance', 'Energy Absorption', 'Energy Beams', 'Energy Resistance', 'Explosion Manipulation', 'Fire Control', 'Fire Resistance', 'Flight', 'Heat Resistance', 'Homing Attack', 'Levitation', 'Master Martial Artist', 'Power Suit', 'Radar Sense', 'Vision - Night', 'Vision - Telescopic', 'Vision - X-Ray', 'Weapon-based Powers', 'Weapons Master']",Marvel Comics
7005,War Machine,0,0,0,0,0,0,0,,Marvel Comics
7006,War Machine,0,0,0,0,0,0,0,,Marvel Comics
7007,War Machine,0,0,0,0,0,0,0,,Marvel Comics
7008,War Machine,0,0,0,0,0,0,0,,Marvel Comics
7009,War Machine (Satellite Armor),60,100,100,100,80,70,60,"['Absorption', 'Accelerated Development', 'Adaptation', 'Agility', 'Animal Attributes', 'Banish', 'Berserk Mode', 'Biokinesis', 'Bloodlust', 'Bullet Time', 'Camouflage', 'Changing Armor', 'Cloaking', 'Cloning', 'Cold Resistance', 'Damage Boost', 'Danger Sense', 'Deconstruction', 'Dexterity', 'Dimension Storage', 'Dimensional Awareness', 'Dimensional Travel', 'Durability', 'Durability Negation', 'Echolocation', 'Electricity Absorption', 'Electricity Resistance', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Thievery', 'Enhanced Touch', 'Fire Resistance', 'Flight', 'Fusion', 'Gliding', 'Hacking', 'Heal', 'Heat Generation', 'Heat Resistance', 'Homing Attack', 'Hunters Instinct', 'Illumination', 'Indomitable Will', 'Information Analysis', 'Intangibility', 'Intelligence', 'Interstellar Travel', 'Invisibility', 'Invulnerability', 'Jump', 'Large Size', 'Levitation', 'Longevity', 'Magnetism', 'Marksmanship', 'Master Tactician', 'Matter Absorption', 'Mechanical Aptitude', 'Melting', 'Memory Manipulation', 'Mind Transfer', 'Molecular Combustion', 'Molecular Dissipation', 'Morality Manipulation', 'Non-Corporeal', 'Ocular Techniques', 'Peak Human Condition', 'Physical Anomaly', 'Power Absorption', 'Power Sense', 'Precognition', 'Preparation', 'Projection', 'Psychometry', 'Purification', 'Radar Sense', 'Radiation Absorption', 'Radiation Immunity', 'Reflexes', 'Regeneration', 'Regeneration Negation', 'Sealing', 'Self-Destruction', 'Self-Sustenance', 'Separation', 'Shockwaves Generation', 'Sonar', 'Sound Manipulation', 'Spaceflight', 'Stamina', 'Stands', 'Statistics Amplification', 'Statistics Reduction', 'Status Effect Inducement', 'Stealth', 'Super Breath', 'Super Speed', 'Super Strength', 'Swordsmanship', 'Toxin and Disease Resistance', 'Vision - Cryo', 'Vision - Heat', 'Vision - Infrared', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vision - Thermal', 'Vision - X-Ray', 'Weapon Creation', 'Weapon-based Powers', 'Zenith', 'Accelerated Healing', 'Acrobatics', 'Corruption', 'Corruption Resistance', 'Creation', 'Damage Reduction', 'Damage Transferal', 'Dig', 'Light Control', 'Magic Resistance', 'Master Martial Artist', 'Mind Control Resistance', 'Multiple Limbs', 'Non-Physical Interaction', 'Possession Resistance', 'Power Absorption Immunity', 'Power Mimicry Immunity', 'Power Suit', 'Spatial Awareness', 'Technopath/Cyberpath', 'Telepathy Resistance', 'Time Manipulation Resistance', 'Weapon Summoning', 'Curse Resistance', 'Fate Resistance', 'Hellfire Resistance', 'Holy Resistance', 'Illusion Resistance', 'Unholy Resistance']",Marvel Comics
7010,War Machine,0,0,0,0,0,0,0,,Marvel Comics
7011,War Machine (Worthy),0,0,0,0,0,0,0,,Marvel Comics
7012,War Machine,0,0,0,0,0,0,0,,Marvel Comics
7013,War Machine,0,0,0,0,0,0,0,,Marvel Comics
7014,War Machine,65,35,50,40,45,70,30,"['Durability', 'Peak Human Condition', 'Super Speed', 'Super Strength', 'Cold Resistance', 'Danmaku', 'Electrokinesis', 'Energy Beams', 'Energy Blasts', 'Explosion Manipulation', 'Fire Resistance', 'Flight', 'Gadget Usage', 'Heat Resistance', 'Homing Attack', 'Invulnerability', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Mechanical Aptitude', 'Power Suit', 'Scanning', 'Sonar', 'Vision - Night', 'Vision - Telescopic', 'Weapon-based Powers']",Marvel Comics
7015,War Machine Buster,0,0,0,0,0,0,0,,Marvel Comics
7016,Warbird,0,0,0,0,0,0,0,,Marvel Comics
7017,Warbird,0,0,0,0,0,0,0,,Marvel Comics
7018,Warbringer,60,100,80,60,70,75,40,"['Absorption', 'Berserk Mode', 'Cold Resistance', 'Corruption Resistance', 'Electricity Resistance', 'Energy Absorption', 'Energy Blasts', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Fire Resistance', 'Heat Generation', 'Heat Resistance', 'Master Martial Artist', 'Master Tactician', 'Radiation Immunity', 'Toxin and Disease Resistance', 'Vehicular Mastery', 'Weapons Master', 'Adaptation', 'Agility', 'Damage Boost', 'Dexterity', 'Flight']",Marvel Comics
7019,Warlock,95,75,100,100,100,80,60,"['Accelerated Healing', 'Agility', 'Astral Projection', 'Clairvoyance', 'Cold Resistance', 'Cosmic Awareness', 'Dexterity', 'Dream Manipulation', 'Durability', 'Endurance', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Extrasensory Perception', 'Fire Resistance', 'Flight', 'Force Fields', 'Heat Resistance', 'Illusions', 'Intelligence', 'Interstellar Travel', 'Levitation', 'Longevity', 'Master Tactician', 'Memory Manipulation', 'Portal Creation', 'Power Cosmic', 'Precognition', 'Psionic Powers', 'Quantum Manipulation', 'Radar Sense', 'Reflexes', 'Regeneration', 'Self-Sustenance', 'Soul Manipulation', 'Spatial Awareness', 'Stamina', 'Super Speed', 'Super Strength', 'Telekinesis', 'Telepathy', 'Telepathy Resistance', 'Teleportation', 'Time Travel', 'Willpower Manipulation', 'Adaptation', 'Arcane Magic', 'Astral Travel', 'Attack Negation', 'Attack Reflection', 'Aura', 'Avatar Creation', 'Biokinesis', 'Bionics', 'Corruption Resistance', 'Damage Boost', 'Damage Reduction', 'Danger Sense', 'Deconstruction', 'Dimension Storage', 'Dimensional Awareness', 'Dimensional Travel', 'Empathy', 'Energy Embodiment', 'Existence Erasure Resistance', 'Gravity Control', 'Heat Generation', 'Hypnokinesis', 'Illumination', 'Immortality', 'Information Analysis', 'Invulnerability', 'Life Manipulation', 'Magic', 'Magic Resistance', 'Marksmanship', 'Master Martial Artist', 'Matter Manipulation', 'Mind Blast', 'Molecular Manipulation', 'Possession', 'Power Absorption', 'Power Augmentation', 'Power Sense', 'Reality Warping', 'Reality Warping Resistance', 'Resurrection', 'Soul Resistance', 'Summoning', 'Time Manipulation', 'Time Manipulation Resistance', 'Element Control']",Marvel Comics
7020,Warlock (Infinity Gauntlet),100,100,100,100,100,100,80,['Nigh-Omnipotence'],Marvel Comics
7021,Warlock (Pre-Annihilation),0,0,0,0,0,0,0,,Marvel Comics
7022,Warlock,0,0,0,0,0,0,0,,Marvel Comics
7023,Warlock (Infinity Entity),100,100,100,100,100,70,90,"['Accelerated Development', 'Accelerated Healing', 'Acid Manipulation', 'Agility', 'Animation', 'Anti-Gravity', 'Antimatter Manipulation', 'Apathy', 'Apotheosis', 'Astral Projection', 'Astral Travel', 'Attack Negation', 'Attack Reflection', 'Audio Control', 'Avatar Creation', 'Awakened Power', 'Banish', 'Biokinesis', 'Bionics', 'Black Hole Manipulation', 'Blood Manipulation', 'Body Puppetry', 'Causality Manipulation', 'Chaos Magic', 'Chaos Manipulation', 'Chemokinesis', 'Chi Manipulation', 'Clairvoyance', 'Cloaking', 'Cold Resistance', 'Conceptual Manipulation', 'Corruption Resistance', 'Cosmic Awareness', 'Creation', 'Cryokinesis', 'Curse Manipulation', 'Darkforce Manipulation', 'Data Manipulation', 'Death Manipulation', 'Death Touch', 'Deconstruction', 'Density Control', 'Dexterity', 'Dimensional Travel', 'Dream Manipulation', 'Durability', 'Durability Negation', 'Electrical Transport', 'Electricity Absorption', 'Electricity Resistance', 'Electrokinesis', 'Element Control', 'Empathy', 'Endurance', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Existence Erasure', 'Extrasensory Perception', 'Fate Manipulation', 'Fate Resistance', 'Fear Manipulation', 'Fire Control', 'Fire Resistance', 'Flight', 'Force Fields', 'Fusion', 'Godly Physiology', 'Gravity Control', 'Grim Reaping', 'Heat Generation', 'Heat Resistance', 'Hellfire Manipulation', 'Hellfire Resistance', 'Higher Dimensional Manipulation', 'Holy Resistance', 'Hope Inducement', 'Hypnokinesis', 'Illumination', 'Illusions', 'Immortality', 'Indomitable Will', 'Information Analysis', 'Information Manipulation', 'Intangibility', 'Intelligence', 'Interstellar Travel', 'Intuitive aptitude', 'Invisibility', 'Invulnerability', 'Jump', 'Law Manipulation', 'Levitation', 'Life Manipulation', 'Light Control', 'Liquid Transmutation', 'Madness Manipulation', 'Magic Resistance', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Matter Manipulation', 'Memory Manipulation', 'Mind Blast', 'Mind Control', 'Mind Control Resistance', 'Molecular Combustion', 'Molecular Dissipation', 'Molecular Immobilization', 'Molecular Manipulation', 'Molecular Oscillation', 'Nigh-Omnipresence', 'Nigh-Omniscience', 'Non-Physical Interaction', 'Omnilingualism', 'Organic Manipulation', 'Pain Manipulation', 'Paper Manipulation', 'Perception Manipulation', 'Perfect Recollection', 'Petrification', 'Phasing', 'Physics Manipulation', 'Plant Control', 'Plasma Manipulation', 'Pocket Dimensions', 'Portal Creation', 'Possession Resistance', 'Power Absorption', 'Power Absorption Immunity', 'Power Augmentation', 'Power Bestowal', 'Power Mimicry Immunity', 'Power Modification', 'Power Nullifier', 'Power Sense', 'Precognition', 'Pressure Points', 'Projection', 'Psionic Powers', 'Psychometry', 'Purification', 'Quantum Manipulation', 'Radar Sense', 'Radiation Control', 'Radiation Immunity', 'Reality Warping', 'Reflexes', 'Regeneration', 'Resurrection', 'Sealing', 'Seismic Power', 'Self-Sustenance', 'Sense Manipulation', 'Shapeshifting', 'Size Changing', 'Sleep Manipulation', 'Soul Manipulation', 'Soul Resistance', 'Spaceflight', 'Spatial Awareness', 'Spatial Manipulation', 'Stamina', 'Statistics Amplification', 'Stealth', 'Subjective Reality', 'Substance Secretion', 'Summoning', 'Super Speed', 'Super Strength', 'Telekinesis', 'Telepathy Resistance', 'Teleportation', 'Terrakinesis', 'Time Manipulation', 'Time Manipulation Resistance', 'Time Travel', 'Timeframe Control', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Transformation', 'Transmutation', 'Underwater breathing', 'Vaporising Beams', 'Vibration Manipulation', 'Vision - Cryo', 'Vision - Heat', 'Vision - Infrared', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vision - Thermal', 'Vision - X-Ray', 'Vitakinesis', 'Vortex Creation', 'Water Control', 'Weapon Creation', 'Weather Control', 'Wind Control', 'Wishing', 'Absorption', 'Acausality', 'Adaptation', 'Age Manipulation', 'Amber', 'Astral Trap', 'Aura', 'Camouflage', 'Corruption', 'Danger Sense', 'Dimension Storage', 'Dimensional Awareness', 'Duplication', 'Existence Erasure Resistance', 'Magic', 'Mathematics Manipulation', 'Omnifabrication', 'Omnikinesis', 'Physical Anomaly', 'Power Mimicry', 'Probability Manipulation', 'Telepathy', 'Umbrakinesis', 'Void Manipulation', 'Nothingness Aspect Manifestation']",Marvel Comics
7024,Warlock,0,0,0,0,0,0,0,,Marvel Comics
7025,Warlock,0,0,0,0,0,0,0,,Marvel Comics
7026,Warlock (Technarch),0,0,0,0,0,0,0,,Marvel Comics
7027,Warlord Axe,0,0,0,0,0,0,0,,Marvel Comics
7028,Warlord Bash,0,0,0,0,0,0,0,,Marvel Comics
7029,Warlord Hammer,0,0,0,0,0,0,0,,Marvel Comics
7030,Warlord Lucan,0,0,0,0,0,0,0,,Marvel Comics
7031,Warlord Spike,0,0,0,0,0,0,0,,Marvel Comics
7032,Warp,0,0,0,0,0,0,0,,Marvel Comics
7033,Warpath,60,30,25,30,60,80,10,"['Agility', 'Durability', 'Marksmanship', 'Master Martial Artist', 'Reflexes', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Weapons Master', 'Accelerated Healing', 'Cold Resistance', 'Dexterity', 'Electricity Resistance', 'Enhanced Hearing', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Smell', 'Flight', 'Heat Resistance', 'Magic', 'Vibration Manipulation', 'Vision - Night', 'Vision - Telescopic', 'Invulnerability', 'Regeneration']",Marvel Comics
7034,Warpath,0,0,0,0,0,0,0,,Marvel Comics
7035,Warpath,0,0,0,0,0,0,0,,Marvel Comics
7036,Warren Worthington III,0,0,0,0,0,0,0,,Marvel Comics
7037,Warrior Of The Thanosi,0,0,0,0,0,0,0,,Marvel Comics
7038,Warrior Woman,70,30,35,50,40,100,20,"['Acrobatics', 'Agility', 'Dexterity', 'Durability', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Touch', 'Heal', 'Hypnotic Suggestion', 'Indomitable Will', 'Intelligence', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Peak Human Condition', 'Perfect Recollection', 'Preparation', 'Pressure Points', 'Reflexes', 'Stamina', 'Super Speed', 'Super Strength', 'Swordsmanship', 'Weapons Master', 'Information Analysis', 'Longevity', 'Pain Suppression', 'Stealth', 'Vehicular Mastery', 'Accelerated Healing', 'Adaptation', 'Cold Resistance', 'Energy Resistance', 'Fire Resistance', 'Heat Resistance', 'Jump', 'Mind Control', 'Mind Control Resistance', 'Omnilingualism', 'Radiation Immunity', 'Regeneration', 'Self-Sustenance', 'Telepathy Resistance', 'Toxin and Disease Resistance']",Marvel Comics
7039,Warstar,0,0,0,0,0,0,0,,Marvel Comics
7040,Warwolf,0,0,0,0,0,0,0,,Marvel Comics
7041,Wasabi No-Ginger,0,0,0,0,0,0,0,,Marvel Comics
7042,Washout,0,0,0,0,0,0,0,,Marvel Comics
